disease_id,disease_name
MESH:C535500,"Epileptic encephalopathy, Lennox-Gastaut type"
MESH:D014890,Granulomatosis with Polyangiitis
MESH:D007645,"Keratoderma, Palmoplantar"
MESH:C563324,"Platelet Disorder, Familial, with Associated Myeloid Malignancy"
MESH:C564245,Platelet Glycoprotein IV Deficiency
MESH:C567505,"Cardiomyopathy, Dilated, 2a"
MESH:C564154,"Thyroid Hormone Resistance, Selective Pituitary"
MESH:D020295,Brain Stem Neoplasms
MESH:C536865,"Spastic paraplegia 4, autosomal dominant"
MESH:D014987,Xerostomia
MESH:D019066,Facies
MESH:C537124,Optic atrophy 1 and deafness
MESH:D006977,"Hypertension, Renal"
MESH:C536189,Ectrodactyly-cleft lip-palate syndrome
MESH:D006111,Graves Disease
MESH:C565891,Calcification of Joints and Arteries
MESH:C538209,"Dementia, familial Danish"
MESH:D018887,Landau-Kleffner Syndrome
MESH:C567725,"Cardiomyopathy, Dilated, 1DD"
MESH:C537004,"Leigh syndrome , French Canadian type"
MESH:D009959,Oropharyngeal Neoplasms
MESH:D008630,Mercury Poisoning
MESH:C536512,Thiopurine S methyltranferase deficiency
MESH:C535797,"Spondylometaphyseal dysplasia, Kozlowski type"
MESH:C536920,"Tight skin contracture syndrome, lethal"
MESH:C567410,Orofacial Cleft 11
MESH:C565342,Macrocephaly Autism Syndrome
MESH:D013746,Tetany
MESH:C536917,"[OBSOLETE] Hypothyroidism, Congenital, Nongoitrous, 4"
MESH:D016110,Epidermolysis Bullosa Simplex
MESH:C566954,"Cardiomyopathy, Dilated, 1w"
MESH:C537421,"Cafe au lait spots, multiple"
MESH:C535442,"Bile acid synthesis defect, congenital, 1"
MESH:D005175,Factor XII Deficiency
MESH:D018923,Persian Gulf Syndrome
MESH:D015878,Mydriasis
MESH:C537465,"Microphthalmia, syndromic 2"
MESH:C564791,[OBSOLETE] Cold-Induced Sweating Syndrome 1
MESH:D053206,Nocturnal Enuresis
MESH:C538351,Nemaline myopathy 4
MESH:C537145,"Hypocalciuric hypercalcemia, familial, type 1"
MESH:C536596,Alzheimer disease type 4
MESH:D014766,Viremia
MESH:D018370,Leukocyte-Adhesion Deficiency Syndrome
MESH:C567853,"Cerebral Palsy, Spastic Quadriplegic, 1"
MESH:D010859,Pigmentation Disorders
MESH:D002607,Charcot-Marie-Tooth Disease
MESH:D011596,Psychomotor Disorders
MESH:C537409,Bruton type agammaglobulinemia
MESH:D006008,Glycogen Storage Disease
MESH:D046748,"Hematoma, Epidural, Spinal"
MESH:D004405,"Dysentery, Bacillary"
MESH:D009442,Neurilemmoma
MESH:D020165,Carbamoyl-Phosphate Synthase I Deficiency Disease
MESH:C535788,"Spondyloepiphyseal dysplasia, congenita"
MESH:D000857,Olfaction Disorders
MESH:C538371,Revesz Debuse syndrome
MESH:C564664,"Myopathy, Distal, with Anterior Tibial Onset"
MESH:C565101,"Maturity-Onset Diabetes of the Young, Type 1"
MESH:D012206,Rhabdomyolysis
MESH:C536137,Medullary cystic kidney disease 1
MESH:D017088,AIDS-Related Opportunistic Infections
MESH:C564858,Pyruvate Kinase Deficiency of Red Cells
MESH:C536140,Megaepiphyseal dwarfism
MESH:C565225,"Maturity-Onset Diabetes of the Young, Type 8, with Exocrine Dysfunction"
MESH:D020773,Headache Disorders
MESH:D003103,Coloboma
MESH:C537032,Laryngo onycho cutaneous syndrome
MESH:C536149,Melanoma astrocytoma syndrome
MESH:D002180,"Candidiasis, Oral"
MESH:C536492,"Usher syndrome, type 2C"
MESH:C567085,"Aortic Aneurysm, Familial Thoracic 6"
MESH:D001928,"Brain Diseases, Metabolic"
MESH:D000361,Agammaglobulinemia
MESH:D019214,Gingival Overgrowth
MESH:D013625,Takayasu Arteritis
MESH:D010283,Paratuberculosis
MESH:C536195,Ehlers-Danlos syndrome type 2
MESH:D014854,Lateral Medullary Syndrome
MESH:C537944,"Amyloidosis, Cerebroarterial, App-Related"
MESH:D014623,Vaginal Diseases
MESH:D011087,Polycythemia Vera
MESH:C565145,"Craniometaphyseal Dysplasia, Autosomal Dominant"
MESH:D008580,Meningism
MESH:C564652,"Polymicrogyria, Bilateral Frontoparietal"
MESH:C565357,"Deafness, Autosomal Dominant 23"
MESH:D007589,Job Syndrome
MESH:D020371,Pelizaeus-Merzbacher Disease
MESH:D020198,"Intracranial Hemorrhage, Traumatic"
MESH:D018771,Arthralgia
MESH:D011928,Raynaud Disease
MESH:C565712,Immunodeficiency due to Defect in CD3-Zeta
MESH:C536398,Neonatal-onset citrullinemia type 2
MESH:D002973,Cleidocranial Dysplasia
MESH:C567468,"Myopathy, Reducing Body, X-Linked, Childhood-Onset"
MESH:C563034,Basal Laminar Drusen
MESH:D011693,Purpura
MESH:C536162,Keratosis palmoplantaris striata 1
MESH:C538417,Spinal muscular atrophy 4
MESH:D002653,Child Behavior Disorders
MESH:D009468,Neuromuscular Diseases
MESH:D012872,"Skin Diseases, Vesiculobullous"
MESH:D008133,Long QT Syndrome
MESH:D012560,"Schizophrenia, Catatonic"
MESH:D000026,"Abortion, Habitual"
MESH:D003327,Coronary Disease
MESH:C563195,"Chondrosarcoma, Extraskeletal Myxoid"
MESH:D000130,Achondroplasia
MESH:D007174,"Disruptive, Impulse Control, and Conduct Disorders"
MESH:D003330,Coronary Vessel Anomalies
MESH:C538116,"Heterotaxy, visceral, X-linked"
MESH:C563409,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 2"
MESH:D005693,Galactosemias
MESH:D000224,Addison Disease
MESH:C562812,Carnitine-Acylcarnitine Translocase Deficiency
MESH:D050723,"Fractures, Bone"
MESH:D002303,"Cardiac Output, Low"
MESH:C537784,"Aortic aneurysm, familial thoracic 4"
MESH:D053202,"Urinary Incontinence, Urge"
MESH:D006013,Glycogen Storage Disease Type VI
MESH:C535407,Gamma aminobutyric acid transaminase deficiency
MESH:D008173,"Lung Diseases, Obstructive"
MESH:D021183,Peanut Hypersensitivity
MESH:D000307,Adrenal Gland Diseases
MESH:C537860,Occipital horn syndrome
MESH:C535752,Congenital disorder of glycosylation type 2A
MESH:D019694,"Hepatitis B, Chronic"
MESH:D000746,"Anemia, Hemolytic, Congenital Nonspherocytic"
MESH:C567845,"Leukoencephalopathy, Cystic, Without Megalencephaly"
MESH:D005879,Tourette Syndrome
MESH:C562587,Purine Nucleoside Phosphorylase Deficiency
MESH:D056730,Silver-Russell Syndrome
MESH:C563719,Generalized Epilepsy and Paroxysmal Dyskinesia
MESH:D007077,Ileal Diseases
MESH:D000435,Alcoholic Intoxication
MESH:D009223,Myotonic Dystrophy
MESH:D023341,Chills
MESH:C536632,Schinzel-Giedion syndrome
MESH:C536258,Pyruvate dehydrogenase phosphatase deficiency
MESH:D017681,Hypereosinophilic Syndrome
MESH:C563273,Hyperparathyroidism 2
MESH:D004828,"Epilepsies, Partial"
MESH:D004417,Dyspnea
MESH:D006831,Polyhydramnios
MESH:D056647,Systemic Vasculitis
MESH:C538050,"Deafness, autosomal dominant nonsyndromic sensorineural 17"
MESH:C567877,"Cardiomyopathy, Dilated, 1BB"
MESH:D019512,"Pancreatitis, Alcoholic"
MESH:C567618,Bronchiectasis With Or Without Elevated Sweat Chloride 1
MESH:D053098,Familial Hypophosphatemic Rickets
MESH:D013622,Taeniasis
MESH:D010267,Parapsoriasis
MESH:C566443,Complement Component 7 Deficiency
MESH:C563422,"Palmoplantar Keratoderma, Nonepidermolytic"
MESH:C564566,"Mental Retardation, X-Linked 58"
MESH:C565725,"Cataract, Congenital Nuclear, Autosomal Recessive 2"
MESH:C564243,Prolonged Electroretinal Response Suppression
MESH:C567404,"Epileptic Encephalopathy, Early Infantile, 4"
MESH:C536075,Hyaloideoretinal degeneration of Wagner
MESH:C565718,"Macular Degeneration, Age-Related, 7"
MESH:D016736,Antiphospholipid Syndrome
MESH:C536766,"Xeroderma pigmentosum, variant type"
MESH:C564265,"Deafness, Autosomal Recessive 39"
MESH:D012488,Salpingitis
MESH:C537729,Oculocutaneous albinism type 1B
MESH:C564367,"Ichthyosis, Cyclic, with Epidermolytic Hyperkeratosis"
MESH:D011843,Radiculopathy
MESH:C564278,Synpolydactyly 2
MESH:D004067,Digestive System Neoplasms
MESH:D005350,Fibroma
MESH:C564327,Hypotrichosis-Lymphedema-Telangiectasia Syndrome
MESH:D015417,Hereditary Sensory and Motor Neuropathy
MESH:D054069,Multiple Acyl Coenzyme A Dehydrogenase Deficiency
MESH:C565740,Osteoarthritis with Mild Chondrodysplasia
MESH:C535702,Malonic aciduria
MESH:C563156,Brunner Syndrome
MESH:D009506,Nevus
MESH:D011015,"Pneumonia, Aspiration"
MESH:D008209,Lymphedema
MESH:D022124,Hyperammonemia
MESH:C567643,Rhabdoid Tumor Predisposition Syndrome 2
MESH:C563192,Epidermolysis Bullosa Pruriginosa
MESH:D001342,Autonomic Nervous System Diseases
MESH:D015877,Miosis
MESH:D054546,Neuroacanthocytosis
MESH:D001752,Blast Crisis
MESH:C537236,Sarcosinemia
MESH:C564469,"Lymphoproliferative Syndrome, X-Linked, 2"
MESH:D000848,Anodontia
MESH:D001832,Body Temperature Changes
MESH:C566593,"Hypomagnesemia 1, Intestinal"
MESH:D004697,"Endocarditis, Bacterial"
MESH:C536631,"Schindler Disease, Type I"
MESH:D004806,Ependymoma
MESH:C566452,"Corneal Dystrophy, Congenital Stromal"
MESH:D008546,"Melanoma, Experimental"
MESH:D010019,Osteomyelitis
MESH:C562638,Epidermolysis Bullosa With Congenital Localized Absence Of Skin And Deformity Of Nails
MESH:D007153,Immunologic Deficiency Syndromes
MESH:C537990,"Charcot-Marie-Tooth disease, Type 2B1"
MESH:D001049,Apnea
MESH:C566910,"Renal Tubular Acidosis, Distal, With Hemolytic Anemia"
MESH:C562609,Metachromatic Leukodystrophy due to Saposin B Deficiency
MESH:D013896,Thoracic Diseases
MESH:D018269,"Carcinoma, Endometrioid"
MESH:D058225,"Plaque, Amyloid"
MESH:C567127,"Hypomagnesemia 4, Renal"
MESH:C535716,"Neuropathy, hereditary motor and sensory, LOM type"
MESH:C563375,"Hyperparathyroidism, Neonatal Severe Primary"
MESH:D015419,"Spastic Paraplegia, Hereditary"
MESH:D007079,Ileitis
MESH:D013035,Spasm
MESH:D054138,"Sinus Arrest, Cardiac"
MESH:D009057,Stomatognathic Diseases
MESH:C535576,"Cardiac valvular dysplasia, X-linked"
MESH:C537502,Stuve-Wiedemann syndrome
MESH:C537883,Rhabdomyosarcoma 1
MESH:D011704,Pyelonephritis
MESH:D007945,"Leukemia, Lymphoid"
MESH:C535588,Carnitine palmitoyl transferase 1A deficiency
MESH:D008589,Meningococcal Infections
MESH:D058499,Retinal Dystrophies
MESH:C536530,Van Maldergem Wetzburger Verloes syndrome
MESH:D029597,Romano-Ward Syndrome
MESH:C536089,Congenital myasthenic syndrome ib
MESH:C567738,"Neuropathy, Hereditary Sensory And Autonomic, Type IIB"
MESH:D006201,Hair Diseases
MESH:C564180,Holoprosencephaly 4
MESH:D014898,Werner Syndrome
MESH:D017624,WAGR Syndrome
MESH:C563817,"Atrial Fibrillation, Familial, 3"
MESH:C537436,Aromatase deficiency
MESH:D055008,Anthracosis
MESH:D010020,Osteonecrosis
MESH:D020754,Spinocerebellar Ataxias
MESH:C567407,"Cardiomyopathy, Dilated, 1AA"
MESH:C562876,Carboxypeptidase N Deficiency
MESH:D012512,"Sarcoma, Ewing"
MESH:C567016,"Mental Retardation, Autosomal Recessive 7"
MESH:D056731,Donohue Syndrome
MESH:D007826,Laryngismus
MESH:D002494,Central Nervous System Infections
MESH:D002659,"Child Development Disorders, Pervasive"
MESH:D006083,"Graft Occlusion, Vascular"
MESH:D016483,"Lymphoma, AIDS-Related"
MESH:D017497,Hidradenitis Suppurativa
MESH:C537201,Spinocerebellar ataxia 23
MESH:D016908,Gram-Positive Bacterial Infections
MESH:D014813,Vitamin K Deficiency
MESH:D056807,Argininosuccinic Aciduria
MESH:D052245,Usher Syndromes
MESH:C537045,[OBSOLETE] Albright's hereditary osteodystrophy
MESH:D011695,IgA Vasculitis
MESH:C536196,Ehlers-Danlos syndrome type 3
MESH:C535408,Gamma-cystathionase deficiency
MESH:C537734,Oculodigitoesophagoduodenal syndrome
MESH:C536527,Van Buchem disease type 2
MESH:C535444,"Bile acid synthesis defect, congenital, 4"
MESH:D006929,Hyperaldosteronism
MESH:D002547,Cerebral Palsy
MESH:C538599,[OBSOLETE] Lysosomal beta-mannosidase deficiency
MESH:D010787,Photosensitivity Disorders
MESH:D005955,Glucosephosphate Dehydrogenase Deficiency
MESH:D010995,Pleural Diseases
MESH:C538005,Dystonia musculorum deformans type 1
MESH:D054144,"Heart Failure, Diastolic"
MESH:C537952,"Ceroid lipofuscinosis, neuronal 8"
MESH:C565335,Paragangliomas 3
MESH:C567513,Long Qt Syndrome 11
MESH:C567282,"Lipodystrophy, Congenital Generalized, Type 3"
MESH:D054990,Idiopathic Pulmonary Fibrosis
MESH:D019315,Retrobulbar Hemorrhage
MESH:C538162,Meacham Winn Culler syndrome
MESH:D006467,Hemophilia A
MESH:D014570,Urologic Diseases
MESH:C567280,Diamond-Blackfan Anemia 5
MESH:C537419,Bohring syndrome
MESH:D001816,Bloom Syndrome
MESH:D009196,Myeloproliferative Disorders
MESH:D006628,Hirsutism
MESH:C566766,Long Qt Syndrome 5
MESH:D004617,Embolism
MESH:C567683,"Cardiomyopathy, Dilated, 1EE"
MESH:D007640,Keratoconus
MESH:C535984,Congenital bilateral aplasia of vas deferens
MESH:D001068,Feeding and Eating Disorders
MESH:D003681,Dehydration
MESH:C563207,Transaldolase Deficiency
MESH:D012510,Sarcoma 180
MESH:C565316,"Deafness, Autosomal Dominant 39, with Dentinogenesis Imperfecta 1"
MESH:D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"
MESH:C537300,Greig cephalopolysyndactyly syndrome
MESH:D001228,Aspergillosis
MESH:D005171,Factor X Deficiency
MESH:C567813,Bronchiectasis With Or Without Elevated Sweat Chloride 2
MESH:C536193,Ehlers-Danlos syndrome caused by tenascin-X deficiency
MESH:C535581,Cardiomyopathy dilated with woolly hair and keratoderma
MESH:C562771,Thyroid Dyshormonogenesis 5
MESH:D006971,Hypersplenism
MESH:D000783,Aneurysm
MESH:C563659,Holoprosencephaly 9
MESH:C566353,"Deafness, Autosomal Recessive 21"
MESH:C536194,Ehlers-Danlos syndrome type 1
MESH:C565406,"Mental Retardation, Autosomal Recessive 1"
MESH:D014897,Spinal Muscular Atrophies of Childhood
MESH:C563930,"Epilepsy, Nocturnal Frontal Lobe, Type 1"
MESH:C565168,"Complement Component 4, Partial Deficiency Of"
MESH:D059446,Heterotaxy Syndrome
MESH:D003398,Craniosynostoses
MESH:C565710,Diaphragmatic Hernia 3
MESH:C567126,Combined Oxidative Phosphorylation Deficiency 5
MESH:D018567,"Breast Neoplasms, Male"
MESH:C535493,"Epidermolysis bullosa, lethal acantholytic"
MESH:D010409,Penile Diseases
MESH:C567134,"Deafness, Autosomal Recessive 1A"
MESH:C563326,"Diabetes Mellitus, Insulin-Dependent, 12"
MESH:C535904,Lipase deficiency combined
MESH:D054119,Arachnodactyly
MESH:D006373,Helminthiasis
MESH:D003645,"Death, Sudden"
MESH:D060845,Hoarding
MESH:C537805,17-Hydroxysteroid Dehydrogenase Deficiency
MESH:C536221,Currarino triad
MESH:C536739,Wolcott-Rallison syndrome
MESH:C565810,"Generalized Epilepsy With Febrile Seizures Plus, Type 2"
MESH:C536335,"Polyostotic osteolytic dysplasia, hereditary expansile"
MESH:D000747,"Anemia, Hypochromic"
MESH:D017282,Tick-Borne Diseases
MESH:D013683,"Telangiectasia, Hereditary Hemorrhagic"
MESH:D016470,Bacteremia
MESH:D004769,Enterovirus Infections
MESH:C536498,Tetra-amelia autosomal recessive
MESH:D006255,"Rhinitis, Allergic, Seasonal"
MESH:D002549,Diffuse Cerebral Sclerosis of Schilder
MESH:C567254,Diamond-Blackfan Anemia 7
MESH:D005759,Gastroenteritis
MESH:C563890,"Deafness, Autosomal Dominant 28"
MESH:D007863,Lecithin Cholesterol Acyltransferase Deficiency
MESH:C562851,Hereditary Motor And Sensory Neuropathy VI
MESH:C566007,"Vasculopathy, Retinal, With Cerebral Leukodystrophy"
MESH:C536871,"[OBSOLETE] Spastic paraplegia type 5A, recessive"
MESH:C536068,Hoyeraal Hreidarsson syndrome
MESH:D020335,Paraparesis
MESH:C535900,"Limb-girdle muscular dystrophy, type 2C"
MESH:C567389,"Atrial Fibrillation, Familial, 7"
MESH:D003555,Cystinuria
MESH:D060825,Cognitive Dysfunction
MESH:C566435,"Gaucher Disease, Atypical, Due To Saposin C Deficiency"
MESH:D009889,Opisthorchiasis
MESH:C566432,"Diabetes Mellitus, Transient Neonatal, 3"
MESH:D019150,Neuroaxonal Dystrophies
MESH:C566411,"Macular Degeneration, Age-Related, 1"
MESH:C567390,"Leukodystrophy, Hypomyelinating, 4"
MESH:D014811,Vitamin E Deficiency
MESH:D011535,Prune Belly Syndrome
MESH:D056784,Leukoencephalopathies
MESH:C537559,Jackson-Weiss syndrome
MESH:C565805,"Short Stature, Idiopathic, Autosomal"
MESH:C567782,"Amyloidosis, Hereditary, Transthyretin-Related"
MESH:D018814,Multiple Endocrine Neoplasia Type 2b
MESH:C535684,Ring dermoid of cornea
MESH:C535434,Beta ketothiolase deficiency
MESH:C566343,Hereditary Myopathy with Early Respiratory Failure
MESH:D007037,Hypothyroidism
MESH:C535899,"Limb-girdle muscular dystrophy, type 2B"
MESH:D013342,Stuttering
MESH:D001849,"Bone Diseases, Endocrine"
MESH:D000707,Anaphylaxis
MESH:D013922,Thrombocytosis
MESH:D054537,Atrioventricular Block
MESH:C536131,Meckel syndrome type 2
MESH:D021441,"Carcinoma, Pancreatic Ductal"
MESH:D005687,Galactorrhea
MESH:C567748,"Neutropenia, Severe Congenital, Autosomal Dominant 2"
MESH:D006504,Hepatic Veno-Occlusive Disease
MESH:D020158,"Hyperglycinemia, Nonketotic"
MESH:C565129,Cutis Gyrata Syndrome of Beare And Stevenson
MESH:D020019,Neurocysticercosis
MESH:D009421,Nervous System Malformations
MESH:D017044,"Polycystic Kidney, Autosomal Recessive"
MESH:C538234,Adenosine monophosphate deaminase deficiency
MESH:C567005,Retinitis Pigmentosa 37
MESH:C535845,Hawkinsinuria
MESH:C535377,Epidermolysis bullosa with pyloric atresia
MESH:D004687,Enchondromatosis
MESH:C538007,"Dystonia, Dopa-responsive"
MESH:C536309,Patterned dystrophy of retinal pigment epithelium
MESH:C565876,"Microphthalmia, Isolated, with Cataract 2"
MESH:C538514,Familial schizencephaly
MESH:D036981,"Fasciitis, Plantar"
MESH:C537881,Lattice corneal dystrophy type 1
MESH:D006987,Hypesthesia
MESH:C537369,Muenke Syndrome
MESH:C563462,"Carnitine Palmitoyltransferase II Deficiency, Infantile"
MESH:C564539,"Neutropenia, Severe Congenital, X-Linked"
MESH:D020329,Essential Tremor
MESH:D030342,"Genetic Diseases, Inborn"
MESH:C563492,"Optic Nerve Hypoplasia, Bilateral"
MESH:C537261,Lynch syndrome I (site-specific colonic cancer)
MESH:D004700,Endocrine System Diseases
MESH:D011504,Protein-Losing Enteropathies
MESH:C537209,Knobloch syndrome
MESH:C536582,Alpha-ketoglutarate dehydrogenase deficiency
MESH:D038062,"Upper Extremity Deformities, Congenital"
MESH:C536058,Osteopetrosis with renal tubular acidosis
MESH:C564052,Thrombocytopenia 1
MESH:C537070,"Follicle-stimulating hormone deficiency, isolated"
MESH:C565836,Vanishing White Matter Leukodystrophy with Ovarian Failure
MESH:C562584,"Xanthinuria, Type I"
MESH:D013981,Tic Disorders
MESH:D020739,"Brain Diseases, Metabolic, Inborn"
MESH:D020914,"Myopathies, Structural, Congenital"
MESH:D015323,"Pyruvate Metabolism, Inborn Errors"
MESH:D013471,Sunburn
MESH:C536152,Palmoplantar Keratoderma with Deafness
MESH:C565128,Mitochondrial Complex III Deficiency
MESH:D016097,Simian Acquired Immunodeficiency Syndrome
MESH:D003244,Consciousness Disorders
MESH:C535943,Desbuquois syndrome
MESH:C537709,Hermansky Pudlak syndrome 2
MESH:C537136,Oroticaciduria 1
MESH:C567561,Atrial Septal Defect 5
MESH:C563440,"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Positive, NK Cell-Negative"
MESH:D019851,Thrombophilia
MESH:D062685,Steatocystoma Multiplex
MESH:D015785,"Eye Diseases, Hereditary"
MESH:D004392,Dwarfism
MESH:D053579,Gitelman Syndrome
MESH:C567429,Amyotrophic Lateral Sclerosis 10
MESH:C564485,"Glycogen Storage Disease, Type IXD"
MESH:D007794,"Lameness, Animal"
MESH:C535397,Athabaskan brainstem dysgenesis
MESH:C538263,Atrial septal defect 2
MESH:D020817,Asperger Syndrome
MESH:C537985,"Charcot-Marie-Tooth disease, Type 1D"
MESH:D006177,Gynecomastia
MESH:D007431,Intraoperative Complications
MESH:C536370,Aniridia cerebellar ataxia mental deficiency
MESH:D018496,Hyperoxia
MESH:C564694,LIG4 Syndrome
MESH:D020528,"Multiple Sclerosis, Chronic Progressive"
MESH:D016111,Sjogren-Larsson Syndrome
MESH:C562440,"Hypophosphatasia, Childhood"
MESH:C565152,Corticosteroid-Binding Globulin Deficiency
MESH:D005354,Fibrosarcoma
MESH:C566930,Nephronophthisis 7
MESH:D020788,Bardet-Biedl Syndrome
MESH:C536830,Glut1 Deficiency Syndrome
MESH:D065708,Porencephaly
MESH:D007965,"Leukodystrophy, Globoid Cell"
MESH:D005242,Fecal Incontinence
MESH:D020520,Brain Infarction
MESH:C567285,"Diabetes Mellitus, Insulin-Dependent, 21"
MESH:C535887,Leukocyte adhesion deficiency type 1
MESH:C565624,"2,4-Dienoyl-CoA Reductase Deficiency"
MESH:D003221,Confusion
MESH:D018275,"Carcinoma, Lobular"
MESH:C563443,"Neuronopathy, Distal Hereditary Motor, Type V"
MESH:C536025,Marshall syndrome
MESH:D014516,Ureteral Neoplasms
MESH:D012035,Refsum Disease
MESH:C536787,Spastic ataxia Charlevoix-Saguenay type
MESH:C537847,Noonan syndrome 3
MESH:C566925,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 12"
MESH:C536150,Keratoacanthoma familial
MESH:C536655,[OBSOLETE] Phosphoenolpyruvate carboxykinase 2 deficiency
MESH:D019958,Attention Deficit and Disruptive Behavior Disorders
MESH:C536494,[OBSOLETE] Uveal melanoma
MESH:D014009,Onychomycosis
MESH:C537340,Simpson-Golabi-Behmel syndrome
MESH:D007681,Kidney Papillary Necrosis
MESH:C580205,Isodicentric Chromosome 15 Syndrome
MESH:D005316,Fetal Distress
MESH:D000430,Alcohol Withdrawal Delirium
MESH:C562592,"Xeroderma Pigmentosum, Complementation Group F"
MESH:D019957,Motor Skills Disorders
MESH:C537482,"Spastic paraplegia 10, autosomal dominant"
MESH:D005833,"Genital Neoplasms, Female"
MESH:D004802,Eosinophilia
MESH:D018382,Thyroid Hormone Resistance Syndrome
MESH:C564520,Retinitis Pigmentosa 3
MESH:D005596,"Fractures, Closed"
MESH:C535505,"Epiphyseal dysplasia, multiple, 5"
MESH:C563354,"Deafness, Autosomal Dominant 10"
MESH:D048949,Labor Pain
MESH:C566475,"Night Blindness, Congenital Stationary, Autosomal Dominant 3"
MESH:C565390,Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency
